frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765660522.47198,74,10.0.3.4,10.0.3.7,45023,21,S,,,0,
1765660522.4788094,60,,,0,0,,,,0,
1765660522.4788287,42,,,0,0,,,,0,
1765660522.4792907,74,10.0.3.7,10.0.3.4,21,45023,SA,,,0,
1765660522.4793355,66,10.0.3.4,10.0.3.7,45023,21,A,,,0,
1765660522.4824727,86,10.0.3.7,10.0.3.4,21,45023,PA,,,220,(vsFTPd 2.3.4)
1765660522.4825046,66,10.0.3.4,10.0.3.7,45023,21,A,,,0,
1765660522.4829469,77,10.0.3.4,10.0.3.7,45023,21,PA,USER,root,0,
1765660522.4834623,66,10.0.3.7,10.0.3.4,21,45023,A,,,0,
1765660522.4834626,100,10.0.3.7,10.0.3.4,21,45023,PA,,,331,Please specify the password.
1765660522.483663,83,10.0.3.4,10.0.3.7,45023,21,PA,PASS,rootpasswd,0,
1765660522.5187078,66,10.0.3.7,10.0.3.4,21,45023,A,,,0,
1765660525.5800564,88,10.0.3.7,10.0.3.4,21,45023,PA,,,530,Login incorrect.
1765660525.5804622,66,10.0.3.4,10.0.3.7,45023,21,FA,,,0,
1765660525.5813522,76,10.0.3.7,10.0.3.4,21,45023,PA,,,500,OOPS:
1765660525.5813525,96,10.0.3.7,10.0.3.4,21,45023,PA,,,0,
1765660525.5814028,54,10.0.3.4,10.0.3.7,45023,21,R,,,0,
1765660525.5814524,54,10.0.3.4,10.0.3.7,45023,21,R,,,0,
1765660525.581662,90,10.0.3.7,10.0.3.4,21,45023,FPA,,,500,OOPS: child died
1765660525.5816813,54,10.0.3.4,10.0.3.7,45023,21,R,,,0,
1765660525.5875945,74,10.0.3.4,10.0.3.7,33217,21,S,,,0,
1765660525.588296,74,10.0.3.7,10.0.3.4,21,33217,SA,,,0,
1765660525.5883462,66,10.0.3.4,10.0.3.7,33217,21,A,,,0,
1765660525.5924957,86,10.0.3.7,10.0.3.4,21,33217,PA,,,220,(vsFTPd 2.3.4)
1765660525.592535,66,10.0.3.4,10.0.3.7,33217,21,A,,,0,
1765660525.593053,77,10.0.3.4,10.0.3.7,33217,21,PA,USER,root,0,
1765660525.5937963,66,10.0.3.7,10.0.3.4,21,33217,A,,,0,
1765660525.5937965,100,10.0.3.7,10.0.3.4,21,33217,PA,,,331,Please specify the password.
1765660525.5941072,80,10.0.3.4,10.0.3.7,33217,21,PA,PASS,12hrs37,0,
1765660525.6290603,66,10.0.3.7,10.0.3.4,21,33217,A,,,0,
1765660528.4393196,88,10.0.3.7,10.0.3.4,21,33217,PA,,,530,Login incorrect.
1765660528.439804,66,10.0.3.4,10.0.3.7,33217,21,FA,,,0,
1765660528.440591,76,10.0.3.7,10.0.3.4,21,33217,PA,,,500,OOPS:
1765660528.4405916,96,10.0.3.7,10.0.3.4,21,33217,PA,,,0,
1765660528.4406424,54,10.0.3.4,10.0.3.7,33217,21,R,,,0,
1765660528.440685,54,10.0.3.4,10.0.3.7,33217,21,R,,,0,
1765660528.440929,90,10.0.3.7,10.0.3.4,21,33217,FPA,,,500,OOPS: child died
1765660528.4409542,54,10.0.3.4,10.0.3.7,33217,21,R,,,0,
1765660528.4450188,74,10.0.3.4,10.0.3.7,42977,21,S,,,0,
1765660528.4456751,74,10.0.3.7,10.0.3.4,21,42977,SA,,,0,
1765660528.4457266,66,10.0.3.4,10.0.3.7,42977,21,A,,,0,
1765660528.4500387,86,10.0.3.7,10.0.3.4,21,42977,PA,,,220,(vsFTPd 2.3.4)
1765660528.4500792,66,10.0.3.4,10.0.3.7,42977,21,A,,,0,
1765660528.4505377,76,10.0.3.4,10.0.3.7,42977,21,PA,USER,ftp,0,
