frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974042.4862027,74,192.168.189.133,192.168.189.128,41217,21,S,,,0,
1765974042.4877534,74,192.168.189.128,192.168.189.133,21,41217,SA,,,0,
1765974042.487806,66,192.168.189.133,192.168.189.128,41217,21,A,,,0,
1765974042.4910636,86,192.168.189.128,192.168.189.133,21,41217,PA,,,220,(vsFTPd 2.3.4)
1765974042.491113,66,192.168.189.133,192.168.189.128,41217,21,A,,,0,
1765974042.491389,78,192.168.189.133,192.168.189.128,41217,21,PA,USER,admin,0,
1765974042.4922597,66,192.168.189.128,192.168.189.133,21,41217,A,,,0,
1765974042.49226,100,192.168.189.128,192.168.189.133,21,41217,PA,,,331,Please specify the password.
1765974042.4926248,78,192.168.189.133,192.168.189.128,41217,21,PA,PASS,admin,0,
1765974042.5262764,66,192.168.189.128,192.168.189.133,21,41217,A,,,0,
1765974042.8758779,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974042.8763642,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974045.090783,88,192.168.189.128,192.168.189.133,21,41217,PA,,,530,Login incorrect.
1765974045.0911727,66,192.168.189.133,192.168.189.128,41217,21,FA,,,0,
1765974045.0922241,76,192.168.189.128,192.168.189.133,21,41217,PA,,,500,OOPS:
1765974045.0922246,96,192.168.189.128,192.168.189.133,21,41217,PA,,,0,
1765974045.092272,54,192.168.189.133,192.168.189.128,41217,21,R,,,0,
1765974045.0923936,54,192.168.189.133,192.168.189.128,41217,21,R,,,0,
1765974045.5071414,74,192.168.189.133,192.168.189.128,36507,21,S,,,0,
1765974045.5102212,74,192.168.189.128,192.168.189.133,21,36507,SA,,,0,
1765974045.5102885,66,192.168.189.133,192.168.189.128,36507,21,A,,,0,
1765974045.5133874,86,192.168.189.128,192.168.189.133,21,36507,PA,,,220,(vsFTPd 2.3.4)
1765974045.5134442,66,192.168.189.133,192.168.189.128,36507,21,A,,,0,
1765974045.5137424,83,192.168.189.133,192.168.189.128,36507,21,PA,USER,localadmin,0,
1765974045.5148683,66,192.168.189.128,192.168.189.133,21,36507,A,,,0,
1765974045.5148687,100,192.168.189.128,192.168.189.133,21,36507,PA,,,331,Please specify the password.
1765974045.515321,83,192.168.189.133,192.168.189.128,36507,21,PA,PASS,localadmin,0,
1765974045.55685,66,192.168.189.128,192.168.189.133,21,36507,A,,,0,
1765974047.8787794,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974047.878993,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974048.8072343,88,192.168.189.128,192.168.189.133,21,36507,PA,,,530,Login incorrect.
1765974048.8077204,66,192.168.189.133,192.168.189.128,36507,21,FA,,,0,
1765974048.809328,76,192.168.189.128,192.168.189.133,21,36507,PA,,,500,OOPS:
1765974048.8093286,96,192.168.189.128,192.168.189.133,21,36507,PA,,,0,
1765974048.809387,54,192.168.189.133,192.168.189.128,36507,21,R,,,0,
1765974048.8095121,54,192.168.189.133,192.168.189.128,36507,21,R,,,0,
1765974049.222567,74,192.168.189.133,192.168.189.128,33929,21,S,,,0,
1765974049.2246811,74,192.168.189.128,192.168.189.133,21,33929,SA,,,0,
1765974049.2247963,66,192.168.189.133,192.168.189.128,33929,21,A,,,0,
1765974049.2291212,86,192.168.189.128,192.168.189.133,21,33929,PA,,,220,(vsFTPd 2.3.4)
1765974049.2292147,66,192.168.189.133,192.168.189.128,33929,21,A,,,0,
1765974049.2297974,78,192.168.189.133,192.168.189.128,33929,21,PA,USER,admin,0,
1765974049.230479,66,192.168.189.128,192.168.189.133,21,33929,A,,,0,
1765974049.2306623,100,192.168.189.128,192.168.189.133,21,33929,PA,,,331,Please specify the password.
1765974049.2308567,77,192.168.189.133,192.168.189.128,33929,21,PA,PASS,1234,0,
1765974049.2678592,66,192.168.189.128,192.168.189.133,21,33929,A,,,0,
1765974051.9427526,88,192.168.189.128,192.168.189.133,21,33929,PA,,,530,Login incorrect.
1765974051.9432044,66,192.168.189.133,192.168.189.128,33929,21,FA,,,0,
1765974051.9444785,76,192.168.189.128,192.168.189.133,21,33929,PA,,,500,OOPS:
1765974051.944479,96,192.168.189.128,192.168.189.133,21,33929,PA,,,0,
1765974051.944527,54,192.168.189.133,192.168.189.128,33929,21,R,,,0,
1765974051.9462912,54,192.168.189.133,192.168.189.128,33929,21,R,,,0,
1765974051.9463835,90,192.168.189.128,192.168.189.133,21,33929,FPA,,,500,OOPS: child died
1765974051.9463882,54,192.168.189.133,192.168.189.128,33929,21,R,,,0,
1765974052.357608,74,192.168.189.133,192.168.189.128,42463,21,S,,,0,
1765974052.3590498,74,192.168.189.128,192.168.189.133,21,42463,SA,,,0,
1765974052.3591256,66,192.168.189.133,192.168.189.128,42463,21,A,,,0,
1765974052.362709,86,192.168.189.128,192.168.189.133,21,42463,PA,,,220,(vsFTPd 2.3.4)
1765974052.3627543,66,192.168.189.133,192.168.189.128,42463,21,A,,,0,
1765974052.3630943,76,192.168.189.133,192.168.189.128,42463,21,PA,USER,apc,0,
1765974052.3635314,66,192.168.189.128,192.168.189.133,21,42463,A,,,0,
1765974052.3635316,100,192.168.189.128,192.168.189.133,21,42463,PA,,,331,Please specify the password.
1765974052.3637474,76,192.168.189.133,192.168.189.128,42463,21,PA,PASS,apc,0,
1765974052.39861,66,192.168.189.128,192.168.189.133,21,42463,A,,,0,
1765974052.885041,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974052.88527,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974053.1257021,42,,,0,0,,,,0,
1765974053.1264722,60,,,0,0,,,,0,
1765974055.488418,88,192.168.189.128,192.168.189.133,21,42463,PA,,,530,Login incorrect.
1765974055.4888246,66,192.168.189.133,192.168.189.128,42463,21,FA,,,0,
1765974055.492529,76,192.168.189.128,192.168.189.133,21,42463,PA,,,500,OOPS:
1765974055.4925294,96,192.168.189.128,192.168.189.133,21,42463,PA,,,0,
1765974055.4925997,54,192.168.189.133,192.168.189.128,42463,21,R,,,0,
1765974055.492698,54,192.168.189.133,192.168.189.128,42463,21,R,,,0,
1765974055.4941933,90,192.168.189.128,192.168.189.133,21,42463,FPA,,,500,OOPS: child died
1765974055.4942183,54,192.168.189.133,192.168.189.128,42463,21,R,,,0,
1765974055.904058,74,192.168.189.133,192.168.189.128,39751,21,S,,,0,
1765974055.9053614,74,192.168.189.128,192.168.189.133,21,39751,SA,,,0,
1765974055.9054034,66,192.168.189.133,192.168.189.128,39751,21,A,,,0,
1765974055.9098382,86,192.168.189.128,192.168.189.133,21,39751,PA,,,220,(vsFTPd 2.3.4)
1765974055.9099002,66,192.168.189.133,192.168.189.128,39751,21,A,,,0,
1765974055.910257,78,192.168.189.133,192.168.189.128,39751,21,PA,USER,admin,0,
1765974055.9112852,66,192.168.189.128,192.168.189.133,21,39751,A,,,0,
1765974055.9112854,100,192.168.189.128,192.168.189.133,21,39751,PA,,,331,Please specify the password.
1765974055.9116044,76,192.168.189.133,192.168.189.128,39751,21,PA,PASS,nas,0,
1765974055.9491107,66,192.168.189.128,192.168.189.133,21,39751,A,,,0,
1765974057.8906736,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974057.890819,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974058.9071574,88,192.168.189.128,192.168.189.133,21,39751,PA,,,530,Login incorrect.
1765974058.90756,66,192.168.189.133,192.168.189.128,39751,21,FA,,,0,
1765974058.908468,76,192.168.189.128,192.168.189.133,21,39751,PA,,,500,OOPS:
1765974058.9084682,96,192.168.189.128,192.168.189.133,21,39751,PA,,,0,
1765974058.9085014,54,192.168.189.133,192.168.189.128,39751,21,R,,,0,
1765974058.9085443,54,192.168.189.133,192.168.189.128,39751,21,R,,,0,
1765974058.9094663,90,192.168.189.128,192.168.189.133,21,39751,FPA,,,500,OOPS: child died
1765974058.9095004,54,192.168.189.133,192.168.189.128,39751,21,R,,,0,
1765974059.3217542,74,192.168.189.133,192.168.189.128,38657,21,S,,,0,
1765974059.32268,74,192.168.189.128,192.168.189.133,21,38657,SA,,,0,
1765974059.3227398,66,192.168.189.133,192.168.189.128,38657,21,A,,,0,
1765974059.3298333,86,192.168.189.128,192.168.189.133,21,38657,PA,,,220,(vsFTPd 2.3.4)
