frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765972665.959578,54,192.168.189.133,192.168.189.128,37561,21,R,,,0,
1765972665.959664,54,192.168.189.133,192.168.189.128,37561,21,R,,,0,
1765972666.378583,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972666.3788857,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972666.5822158,74,192.168.189.133,192.168.189.128,40561,21,S,,,0,
1765972666.5836167,74,192.168.189.128,192.168.189.133,21,40561,SA,,,0,
1765972666.5837276,66,192.168.189.133,192.168.189.128,40561,21,A,,,0,
1765972666.5900652,86,192.168.189.128,192.168.189.133,21,40561,PA,,,220,(vsFTPd 2.3.4)
1765972666.590127,66,192.168.189.133,192.168.189.128,40561,21,A,,,0,
1765972666.5903847,78,192.168.189.133,192.168.189.128,40561,21,PA,USER,admin,0,
1765972666.5906582,66,192.168.189.128,192.168.189.133,21,40561,A,,,0,
1765972666.5907526,100,192.168.189.128,192.168.189.133,21,40561,PA,,,331,Please specify the password.
1765972666.5910661,78,192.168.189.133,192.168.189.128,40561,21,PA,PASS,admin,0,
1765972666.6254818,66,192.168.189.128,192.168.189.133,21,40561,A,,,0,
1765972669.575435,88,192.168.189.128,192.168.189.133,21,40561,PA,,,530,Login incorrect.
1765972669.5757573,66,192.168.189.133,192.168.189.128,40561,21,FA,,,0,
1765972669.5762322,76,192.168.189.128,192.168.189.133,21,40561,PA,,,500,OOPS:
1765972669.5762663,54,192.168.189.133,192.168.189.128,40561,21,R,,,0,
1765972669.576422,96,192.168.189.128,192.168.189.133,21,40561,PA,,,0,
1765972669.5764463,54,192.168.189.133,192.168.189.128,40561,21,R,,,0,
1765972669.9935353,74,192.168.189.133,192.168.189.128,46079,21,S,,,0,
1765972669.9947143,74,192.168.189.128,192.168.189.133,21,46079,SA,,,0,
1765972669.9947727,66,192.168.189.133,192.168.189.128,46079,21,A,,,0,
1765972669.9987977,86,192.168.189.128,192.168.189.133,21,46079,PA,,,220,(vsFTPd 2.3.4)
1765972669.998857,66,192.168.189.133,192.168.189.128,46079,21,A,,,0,
1765972669.9990764,83,192.168.189.133,192.168.189.128,46079,21,PA,USER,localadmin,0,
1765972669.9997299,66,192.168.189.128,192.168.189.133,21,46079,A,,,0,
1765972669.9998617,100,192.168.189.128,192.168.189.133,21,46079,PA,,,331,Please specify the password.
1765972670.0000534,83,192.168.189.133,192.168.189.128,46079,21,PA,PASS,localadmin,0,
1765972670.0359893,66,192.168.189.128,192.168.189.133,21,46079,A,,,0,
1765972671.3841226,81,192.168.189.133,192.168.189.1,0,0,,,,0,
